cohort,panel_id,target_id,model,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
all,e34356c6c78a695e986804be73dceb69830f1e3f5eb23fd727eff28a1d75de42,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_optimized,1,100,101,0.78,0.043478260869565216,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,e34356c6c78a695e986804be73dceb69830f1e3f5eb23fd727eff28a1d75de42,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,tuna_retrained,1,100,101,0.67,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,e34356c6c78a695e986804be73dceb69830f1e3f5eb23fd727eff28a1d75de42,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_tuna_31k,1,100,101,0.36,0.015384615384615385,65,65,65.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,8bbc22fa44e07bf52ca0008840910850796c41a7da2c7cd56d4a944d0b89e996,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_baseline,1,100,101,0.36,0.015384615384615385,65,65,65.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,8bbc22fa44e07bf52ca0008840910850796c41a7da2c7cd56d4a944d0b89e996,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_optimized,1,100,101,0.63,0.02631578947368421,38,38,38.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,8bbc22fa44e07bf52ca0008840910850796c41a7da2c7cd56d4a944d0b89e996,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,tuna_retrained,1,100,101,0.65,0.027777777777777776,36,36,36.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,8bbc22fa44e07bf52ca0008840910850796c41a7da2c7cd56d4a944d0b89e996,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_tuna_31k,1,100,101,0.74,0.037037037037037035,27,27,27.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,8bbc22fa44e07bf52ca0008840910850796c41a7da2c7cd56d4a944d0b89e996,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_baseline,1,55,56,0.41818181818181815,0.030303030303030304,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,8bbc22fa44e07bf52ca0008840910850796c41a7da2c7cd56d4a944d0b89e996,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_optimized,1,55,56,0.7272727272727273,0.0625,16,16,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.8000000000000003,0.24465054211822604,1.0
no_exact_TRAIN_DEV_endpoint,8bbc22fa44e07bf52ca0008840910850796c41a7da2c7cd56d4a944d0b89e996,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,tuna_retrained,1,55,56,0.7272727272727273,0.0625,16,16,16.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.8000000000000003,0.24465054211822604,1.0
no_exact_TRAIN_DEV_endpoint,8bbc22fa44e07bf52ca0008840910850796c41a7da2c7cd56d4a944d0b89e996,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_tuna_31k,1,55,56,0.8545454545454545,0.1111111111111111,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.6000000000000005,0.3010299956639812,1.0,1.0,1.0,0.05,2.8000000000000003,0.3010299956639812,1.0
all,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_baseline,1,100,101,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,20.2,1.0,1.0,1.0,1.0,0.1,10.1,1.0,1.0,1.0,1.0,0.05,5.05,1.0,1.0
all,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_optimized,1,100,101,0.98,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,20.2,0.5,1.0,1.0,1.0,0.1,10.1,0.5,1.0,1.0,1.0,0.05,5.05,0.5,1.0
all,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,tuna_retrained,1,100,101,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,20.2,1.0,1.0,1.0,1.0,0.1,10.1,1.0,1.0,1.0,1.0,0.05,5.05,1.0,1.0
all,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_tuna_31k,1,100,101,0.68,0.030303030303030304,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_baseline,1,56,57,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,11.400000000000002,1.0,1.0,1.0,1.0,0.1,5.700000000000001,1.0,1.0,1.0,1.0,0.05,2.8500000000000005,1.0,1.0
no_exact_TRAIN_DEV_endpoint,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_optimized,1,56,57,0.9642857142857143,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,11.400000000000002,0.5,1.0,1.0,1.0,0.1,5.700000000000001,0.5,1.0,1.0,1.0,0.05,2.8500000000000005,0.5,1.0
no_exact_TRAIN_DEV_endpoint,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,tuna_retrained,1,56,57,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,11.400000000000002,1.0,1.0,1.0,1.0,0.1,5.700000000000001,1.0,1.0,1.0,1.0,0.05,2.8500000000000005,1.0,1.0
no_exact_TRAIN_DEV_endpoint,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_tuna_31k,1,56,57,0.7678571428571429,0.07142857142857142,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.8500000000000005,0.2559580248098155,1.0
no_exact_any_model_TRAIN_DEV_endpoint,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_baseline,1,13,14,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,2.8000000000000003,1.0,1.0,1.0,1.0,0.1,1.4000000000000001,1.0,1.0,,,,,,
no_exact_any_model_TRAIN_DEV_endpoint,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_optimized,1,13,14,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,2.8000000000000003,1.0,1.0,1.0,1.0,0.1,1.4000000000000001,1.0,1.0,,,,,,
no_exact_any_model_TRAIN_DEV_endpoint,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,tuna_retrained,1,13,14,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.2,2.8000000000000003,1.0,1.0,1.0,1.0,0.1,1.4000000000000001,1.0,1.0,,,,,,
no_exact_any_model_TRAIN_DEV_endpoint,b6fe371e8c75456bf622cee7e7e42821aff0110c39d6c03f4bac1ac92b7b0040,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_tuna_31k,1,13,14,0.8461538461538461,0.3333333333333333,3,3,3.0,0.3333333333333333,1.0,1.0,0.2,2.8000000000000003,0.5,1.0,1.0,1.0,0.1,1.4000000000000001,0.5,1.0,,,,,,
all,45b7766975798e63a288bfcd10911dd6b8c184ae499bcbeaa8615bf41f146ba7,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_baseline,1,100,101,0.32,0.014492753623188406,69,69,69.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,45b7766975798e63a288bfcd10911dd6b8c184ae499bcbeaa8615bf41f146ba7,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_optimized,1,100,101,0.53,0.020833333333333332,48,48,48.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,45b7766975798e63a288bfcd10911dd6b8c184ae499bcbeaa8615bf41f146ba7,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,tuna_retrained,1,100,101,0.67,0.029411764705882353,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,45b7766975798e63a288bfcd10911dd6b8c184ae499bcbeaa8615bf41f146ba7,cf43e560fce528550f946e87cfc77ecf063bcbb950605fd9fa439eac83c8e1bf,ipin_tuna_31k,1,100,101,0.72,0.034482758620689655,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,47739a6f867a52ef8fbaf28d17aa7f1d2f7baebb191805bca5b83ca87660037e,cf5bb972e320ce3362cc90560e552ab80dd09dbc0df9369b84d11bbeaf8c9ea5,ipin_baseline,1,100,101,0.92,0.1111111111111111,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.3010299956639812,1.0,1.0,1.0,0.05,5.05,0.3010299956639812,1.0
all,47739a6f867a52ef8fbaf28d17aa7f1d2f7baebb191805bca5b83ca87660037e,cf5bb972e320ce3362cc90560e552ab80dd09dbc0df9369b84d11bbeaf8c9ea5,ipin_optimized,1,100,101,0.82,0.05263157894736842,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.23137821315975915,1.0
all,47739a6f867a52ef8fbaf28d17aa7f1d2f7baebb191805bca5b83ca87660037e,cf5bb972e320ce3362cc90560e552ab80dd09dbc0df9369b84d11bbeaf8c9ea5,tuna_retrained,1,100,101,0.91,0.1,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,10.1,0.2890648263178879,1.0,1.0,1.0,0.05,5.05,0.2890648263178879,1.0
all,47739a6f867a52ef8fbaf28d17aa7f1d2f7baebb191805bca5b83ca87660037e,cf5bb972e320ce3362cc90560e552ab80dd09dbc0df9369b84d11bbeaf8c9ea5,ipin_tuna_31k,1,100,101,0.73,0.03571428571428571,28,28,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,a7675f554d69b466b2ce58270e787d7741a29f67db7f16b62ec489ef009c4ebe,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_baseline,1,100,101,0.86,0.06666666666666667,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.25,1.0
all,a7675f554d69b466b2ce58270e787d7741a29f67db7f16b62ec489ef009c4ebe,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_optimized,1,100,101,0.46,0.01818181818181818,55,55,55.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,a7675f554d69b466b2ce58270e787d7741a29f67db7f16b62ec489ef009c4ebe,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,tuna_retrained,1,100,101,0.75,0.038461538461538464,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,a7675f554d69b466b2ce58270e787d7741a29f67db7f16b62ec489ef009c4ebe,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_tuna_31k,1,100,101,0.25,0.013157894736842105,76,76,76.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fe1a10e5471703d2598465f1885a6811868178a8db10b864bacfe252ca93c997,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_baseline,1,100,101,0.66,0.02857142857142857,35,35,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fe1a10e5471703d2598465f1885a6811868178a8db10b864bacfe252ca93c997,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_optimized,1,100,101,0.72,0.034482758620689655,29,29,29.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fe1a10e5471703d2598465f1885a6811868178a8db10b864bacfe252ca93c997,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,tuna_retrained,1,100,101,0.77,0.041666666666666664,24,24,24.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fe1a10e5471703d2598465f1885a6811868178a8db10b864bacfe252ca93c997,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_tuna_31k,1,100,101,0.16,0.011764705882352941,85,85,85.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,7fb74a809d894435999163d69db00fa25e9a617a2da02b4494bee2e1cddd7499,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_baseline,1,100,101,0.58,0.023255813953488372,43,43,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,7fb74a809d894435999163d69db00fa25e9a617a2da02b4494bee2e1cddd7499,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_optimized,1,100,101,0.8,0.047619047619047616,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,7fb74a809d894435999163d69db00fa25e9a617a2da02b4494bee2e1cddd7499,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,tuna_retrained,1,100,101,0.89,0.08333333333333333,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.27023815442731974,1.0
all,7fb74a809d894435999163d69db00fa25e9a617a2da02b4494bee2e1cddd7499,cf6babbf30bac15ad45ae49ca18f728c673cb8184297980615ab435ca8a5f0db,ipin_tuna_31k,1,100,101,0.8,0.047619047619047616,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_baseline,1,100,101,0.76,0.04,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_optimized,1,100,101,0.9,0.09090909090909091,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.27894294565112987,1.0
all,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,tuna_retrained,1,100,101,0.82,0.05263157894736842,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.23137821315975915,1.0
all,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_tuna_31k,1,100,101,0.8,0.047619047619047616,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_baseline,1,57,58,0.8245614035087719,0.09090909090909091,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,2.9000000000000004,0.27894294565112987,1.0
no_exact_TRAIN_DEV_endpoint,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_optimized,1,57,58,0.9122807017543859,0.16666666666666666,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.800000000000001,0.3562071871080222,1.0,1.0,1.0,0.05,2.9000000000000004,0.3562071871080222,1.0
no_exact_TRAIN_DEV_endpoint,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,tuna_retrained,1,57,58,0.8771929824561403,0.125,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.800000000000001,0.31546487678572877,1.0,1.0,1.0,0.05,2.9000000000000004,0.31546487678572877,1.0
no_exact_TRAIN_DEV_endpoint,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_tuna_31k,1,57,58,0.8596491228070176,0.1111111111111111,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,5.800000000000001,0.3010299956639812,1.0,1.0,1.0,0.05,2.9000000000000004,0.3010299956639812,1.0
no_exact_any_model_TRAIN_DEV_endpoint,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_baseline,1,33,34,0.8181818181818182,0.14285714285714285,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,3.4000000000000004,0.3333333333333333,1.0,1.0,1.0,0.05,1.7000000000000002,0.3333333333333333,1.0
no_exact_any_model_TRAIN_DEV_endpoint,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_optimized,1,33,34,0.8787878787878788,0.2,5,5,5.0,0.2,1.0,1.0,0.2,6.800000000000001,0.38685280723454163,1.0,1.0,1.0,0.1,3.4000000000000004,0.38685280723454163,1.0,1.0,1.0,0.05,1.7000000000000002,0.38685280723454163,1.0
no_exact_any_model_TRAIN_DEV_endpoint,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,tuna_retrained,1,33,34,0.8484848484848485,0.16666666666666666,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,3.4000000000000004,0.3562071871080222,1.0,1.0,1.0,0.05,1.7000000000000002,0.3562071871080222,1.0
no_exact_any_model_TRAIN_DEV_endpoint,178842306b70952a147201e5bc34a730746358f11538b5995e7d707aec5068b8,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_tuna_31k,1,33,34,0.8484848484848485,0.16666666666666666,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,3.4000000000000004,0.3562071871080222,1.0,1.0,1.0,0.05,1.7000000000000002,0.3562071871080222,1.0
all,865343eebde67f073f58094c60a8cd06a7f883929ebf41e8a51499dcb6298fdb,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_baseline,1,100,101,0.78,0.043478260869565216,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,865343eebde67f073f58094c60a8cd06a7f883929ebf41e8a51499dcb6298fdb,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_optimized,1,100,101,0.99,0.5,2,2,2.0,0.5,1.0,1.0,0.2,20.2,0.6309297535714575,1.0,1.0,1.0,0.1,10.1,0.6309297535714575,1.0,1.0,1.0,0.05,5.05,0.6309297535714575,1.0
all,865343eebde67f073f58094c60a8cd06a7f883929ebf41e8a51499dcb6298fdb,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,tuna_retrained,1,100,101,0.99,0.5,2,2,2.0,0.5,1.0,1.0,0.2,20.2,0.6309297535714575,1.0,1.0,1.0,0.1,10.1,0.6309297535714575,1.0,1.0,1.0,0.05,5.05,0.6309297535714575,1.0
all,865343eebde67f073f58094c60a8cd06a7f883929ebf41e8a51499dcb6298fdb,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_tuna_31k,1,100,101,0.99,0.5,2,2,2.0,0.5,1.0,1.0,0.2,20.2,0.6309297535714575,1.0,1.0,1.0,0.1,10.1,0.6309297535714575,1.0,1.0,1.0,0.05,5.05,0.6309297535714575,1.0
all,6c88f147677eb697cecc76df9de97dd94b4d5ed8e9fc6bc09d1fa240af7cc6a4,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_baseline,1,100,101,0.87,0.07142857142857142,14,14,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,5.05,0.2559580248098155,1.0
all,6c88f147677eb697cecc76df9de97dd94b4d5ed8e9fc6bc09d1fa240af7cc6a4,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_optimized,1,100,101,0.99,0.5,2,2,2.0,0.5,1.0,1.0,0.2,20.2,0.6309297535714575,1.0,1.0,1.0,0.1,10.1,0.6309297535714575,1.0,1.0,1.0,0.05,5.05,0.6309297535714575,1.0
all,6c88f147677eb697cecc76df9de97dd94b4d5ed8e9fc6bc09d1fa240af7cc6a4,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,tuna_retrained,1,100,101,0.49,0.019230769230769232,52,52,52.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,6c88f147677eb697cecc76df9de97dd94b4d5ed8e9fc6bc09d1fa240af7cc6a4,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_tuna_31k,1,100,101,0.73,0.03571428571428571,28,28,28.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_exact_TRAIN_DEV_endpoint,6c88f147677eb697cecc76df9de97dd94b4d5ed8e9fc6bc09d1fa240af7cc6a4,cf91b4c59edaf90cca66b436e170d980254b8459f21b45789691b88e2ac340a6,ipin_baseline,1,63,64,0.9206349206349206,0.16666666666666666,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,6.4,0.3562071871080222,1.0,1.0,1.0,0.05,3.2,0.3562071871080222,1.0
