species,subset,candidate_set,metric,model_a,model_b,targets,difference_b_minus_a,ci_low,ci_high
fly,all,background,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,-0.01737976190476176,-0.04597969642857146,0.011800136904761869
fly,all,background,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.029749206349206414,-0.013819390873015907,0.07165686309523811
fly,all,background,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.02553626984127,-0.01134542063492065,0.0627582738095238
fly,all,background,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04712896825396817,0.011449226190476357,0.08205824007936503
fly,all,background,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.04291603174603176,0.006107811507936317,0.0801531845238094
fly,all,background,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.004212936507936416,-0.03309520238095225,0.026026081349206247
fly,all,background,average_precision,ipin_baseline,ipin_optimized,50,0.021062614026302884,-0.009440618031380348,0.05331790478627244
fly,all,background,average_precision,ipin_baseline,tuna_retrained,50,0.04381936971948466,0.006080109760080497,0.0817933557859798
fly,all,background,average_precision,ipin_baseline,ipin_tuna_31k,50,0.036886340337311335,0.0007202330158539542,0.07211907162292003
fly,all,background,average_precision,ipin_optimized,tuna_retrained,50,0.02275675569318178,-0.0048501781504573585,0.05068149685222611
fly,all,background,average_precision,ipin_optimized,ipin_tuna_31k,50,0.01582372631100845,-0.022591283615228278,0.05444189548615226
fly,all,background,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.006933029382173328,-0.03712637145847,0.020945378243462955
fly,all,background,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.07182585747788828,-0.021792188177707745,0.1692019018321382
fly,all,background,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.06931214650508838,-0.026604563085873115,0.17030712908393156
fly,all,background,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.04299332537192968,-0.040602752311397816,0.12922294617611574
fly,all,background,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.0025137109727998985,-0.08885074826102901,0.08228087081482194
fly,all,background,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.028832532105958597,-0.15063622616111205,0.09107779033471244
fly,all,background,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.0263188211331587,-0.12418086169522992,0.07026882095457974
fly,all,background,recall_at_10,ipin_baseline,ipin_optimized,50,0.05191269841269844,-0.005699206349206299,0.11599226190476195
fly,all,background,recall_at_10,ipin_baseline,tuna_retrained,50,0.02824603174603177,-0.05126249999999997,0.0986974206349205
fly,all,background,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.05457936507936509,-0.03462023809523808,0.1392700396825397
fly,all,background,recall_at_10,ipin_optimized,tuna_retrained,50,-0.02366666666666667,-0.0993333333333333,0.04433333333333328
fly,all,background,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.0026666666666666505,-0.08738333333333337,0.09066666666666665
fly,all,background,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.02633333333333332,-0.014859523809523822,0.06919047619047622
fly,all,background,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.04723918344622438,0.0004270095004528859,0.09649170783576476
fly,all,background,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.05097413339892021,-0.00660756168321564,0.10673481868542117
fly,all,background,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.05318017033415337,-0.0033895703745958194,0.10751762791516778
fly,all,background,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.0037349499526958263,-0.04387091827191861,0.050631330201332356
fly,all,background,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.0059409868879289895,-0.054706724392583055,0.06773968565559334
fly,all,background,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.0022060369352331632,-0.037071699205794735,0.04000227528161809
fly,all,matched,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,-0.01436238095238096,-0.04239252380952382,0.011726019841269844
fly,all,matched,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.03469547619047619,-0.007977999999999973,0.07562336111111091
fly,all,matched,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.028604603174603227,-0.007542194444444441,0.0659820376984128
fly,all,matched,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04905785714285715,0.012269589285714196,0.08595813095238078
fly,all,matched,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.04296698412698419,0.006738386904761888,0.08252906150793657
fly,all,matched,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.006090873015872966,-0.03710323214285717,0.026259910714285788
fly,all,matched,average_precision,ipin_baseline,ipin_optimized,50,0.013982996651316526,-0.01309126174032256,0.039292121153870666
fly,all,matched,average_precision,ipin_baseline,tuna_retrained,50,0.05181585870844169,0.012056781597649334,0.09058376510716491
fly,all,matched,average_precision,ipin_baseline,ipin_tuna_31k,50,0.027752098123846075,-0.008022345954905674,0.061641613959834446
fly,all,matched,average_precision,ipin_optimized,tuna_retrained,50,0.03783286205712516,0.0029625850609839837,0.07168617005190017
fly,all,matched,average_precision,ipin_optimized,ipin_tuna_31k,50,0.013769101472529549,-0.025033719015371422,0.053090083777998655
fly,all,matched,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.02406376058459561,-0.06085165595655519,0.011350001701124674
fly,all,matched,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.03774402162693763,-0.047996717785141106,0.12608712349832232
fly,all,matched,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.13291161251012862,0.031122905418360623,0.24223556979932268
fly,all,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.06952390491031624,-0.04312028601772474,0.186703136447159
fly,all,matched,reciprocal_rank,ipin_optimized,tuna_retrained,50,0.09516759088319099,-0.022861865801402467,0.21701092045968354
fly,all,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.03177988328337861,-0.11014016011562561,0.1788506093821342
fly,all,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.06338770759981238,-0.16803969357130427,0.04038924653447106
fly,all,matched,recall_at_10,ipin_baseline,ipin_optimized,50,0.03180952380952379,-0.009325396825396794,0.0750878968253968
fly,all,matched,recall_at_10,ipin_baseline,tuna_retrained,50,0.056412698412698414,-0.014953571428571441,0.12052460317460315
fly,all,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.07619047619047617,-0.00728055555555552,0.15636468253968244
fly,all,matched,recall_at_10,ipin_optimized,tuna_retrained,50,0.024603174603174627,-0.03344583333333333,0.07972301587301586
fly,all,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.04438095238095238,-0.03833690476190473,0.12609761904761904
fly,all,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.019777777777777755,-0.04150932539682543,0.08707242063492066
fly,all,matched,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.03064418240059072,-0.008939182035225634,0.06955560854895647
fly,all,matched,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.07161271854424911,0.013068000066795683,0.12764572793740617
fly,all,matched,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.05659060415364564,-0.000287662087394307,0.10938431715520183
fly,all,matched,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.04096853614365839,-0.010059240056136067,0.09079422331009361
fly,all,matched,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.02594642175305492,-0.03671010551301109,0.08880090091632578
fly,all,matched,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.01502211439060347,-0.06343885937170288,0.034286671969961255
fly,all,all_U,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,-0.01587107142857147,-0.04368582440476182,0.012008997023809618
fly,all,all_U,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.03222234126984125,-0.010552848214285588,0.07337086607142855
fly,all,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.0270704365079365,-0.008736084325396817,0.06336209126984135
fly,all,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04809341269841272,0.012378260912698422,0.08243213095238093
fly,all,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.04294150793650797,0.0075895337301586045,0.07985425000000021
fly,all,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.0051519047619047464,-0.03507326091269843,0.024720596230158712
fly,all,all_U,average_precision,ipin_baseline,ipin_optimized,50,0.01729698137253856,-0.004363006920662175,0.03795852358759111
fly,all,all_U,average_precision,ipin_baseline,tuna_retrained,50,0.0439893194939132,0.012610411812384703,0.07784328380197263
fly,all,all_U,average_precision,ipin_baseline,ipin_tuna_31k,50,0.026744487700265676,0.0022512484651264846,0.051478966123176886
fly,all,all_U,average_precision,ipin_optimized,tuna_retrained,50,0.026692338121374642,0.0011561813752665592,0.052432815796523
fly,all,all_U,average_precision,ipin_optimized,ipin_tuna_31k,50,0.009447506327727118,-0.019485811031450005,0.039290043360065315
fly,all,all_U,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.017244831793647525,-0.05032763775059231,0.012287855910114113
fly,all,all_U,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.08544118479127921,0.0005960986033439379,0.1751873653851407
fly,all,all_U,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.11466751130797459,0.02555129604490203,0.21047047700794047
fly,all,all_U,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.07911092199588421,-0.00902996096007783,0.17279177578600466
fly,all,all_U,reciprocal_rank,ipin_optimized,tuna_retrained,50,0.029226326516695378,-0.06940219135415415,0.12472338362851568
fly,all,all_U,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.006330262795395003,-0.14033859042720787,0.1301903995797866
fly,all,all_U,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.03555658931209038,-0.1378702709200719,0.06746043897655132
fly,all,all_U,recall_at_10,ipin_baseline,ipin_optimized,50,0.015976190476190463,-0.04390476190476192,0.06814345238095237
fly,all,all_U,recall_at_10,ipin_baseline,tuna_retrained,50,0.04524603174603173,-0.019120436507936506,0.10174603174603175
fly,all,all_U,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.022714285714285687,-0.0357793650793651,0.07207976190476188
fly,all,all_U,recall_at_10,ipin_optimized,tuna_retrained,50,0.029269841269841265,-0.02164285714285713,0.075794246031746
fly,all,all_U,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.006738095238095224,-0.04528690476190474,0.05436507936507934
fly,all,all_U,recall_at_10,tuna_retrained,ipin_tuna_31k,50,-0.02253174603174604,-0.06003234126984131,0.012857142857142845
fly,all,all_U,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.026955791126048706,-0.01390051753971386,0.0642381410862495
fly,all,all_U,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.06238744793163814,0.014162830982975595,0.11122473053149053
fly,all,all_U,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.032977610725796386,-0.005841711869886087,0.07007615573075447
fly,all,all_U,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.035431656805589434,-0.006225783742418673,0.07614687531358307
fly,all,all_U,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.00602181959974768,-0.041529421666031734,0.05625087885288493
fly,all,all_U,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.029409837205841755,-0.07236107387379065,0.01116956058397473
fly,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,-0.01737976190476176,-0.045873781746031676,0.011108587301587128
fly,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.029749206349206414,-0.013140176587301608,0.07196119444444447
fly,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.02553626984127,-0.010035111111111128,0.06283042460317471
fly,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04712896825396817,0.010639595238095207,0.08221777976190471
fly,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.04291603174603176,0.006779061507936529,0.07936043849206342
fly,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.004212936507936416,-0.03401744444444454,0.026087742063491855
fly,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_optimized,50,0.021062614026302884,-0.009351375389542374,0.05257428708984313
fly,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,tuna_retrained,50,0.04381936971948466,0.006071718793871503,0.08172394329617955
fly,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_tuna_31k,50,0.036886340337311335,0.0019229814309927582,0.07216266817457126
fly,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,tuna_retrained,50,0.02275675569318178,-0.003924535114297738,0.05087873970932569
fly,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,ipin_tuna_31k,50,0.01582372631100845,-0.022660725743978528,0.05462680424018189
fly,no_exact_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.006933029382173328,-0.038035737746823214,0.021238006026126053
fly,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.07182585747788828,-0.019500760784721207,0.16804014024512268
fly,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.06931214650508838,-0.02587426779757089,0.16731520734064237
fly,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.04299332537192968,-0.04187188847887485,0.12900925792739684
fly,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.0025137109727998985,-0.08601385428049083,0.08020677452069001
fly,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.028832532105958597,-0.15035593819273715,0.09471672711253863
fly,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.0263188211331587,-0.12543870191283643,0.07340583196455025
fly,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_optimized,50,0.05191269841269844,-0.0060569444444444785,0.11560615079365077
fly,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,tuna_retrained,50,0.02824603174603177,-0.05111249999999994,0.09827321428571428
fly,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.05457936507936509,-0.032452976190476206,0.1414126984126984
fly,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,tuna_retrained,50,-0.02366666666666667,-0.09899999999999992,0.044333333333333336
fly,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.0026666666666666505,-0.08414285714285716,0.09281071428571436
fly,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.02633333333333332,-0.014666666666666661,0.07038333333333335
fly,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.04723918344622438,0.0010282636401691679,0.09677633141467214
fly,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.05097413339892021,-0.004964095584741344,0.10627091445609346
fly,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.05318017033415337,-0.0017878634905291958,0.10794778170083148
fly,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.0037349499526958263,-0.04308182846731781,0.04964126266005501
fly,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.0059409868879289895,-0.054465394468947166,0.06817296456267236
fly,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,0.0022060369352331632,-0.03691129991258748,0.0399166917620199
fly,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,-0.01436238095238096,-0.041503365079365064,0.012639150793650723
fly,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.03469547619047619,-0.007775857142857154,0.07547494841269854
fly,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.028604603174603227,-0.007772083333333311,0.06524741071428573
fly,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04905785714285715,0.01194769642857157,0.08454036904761912
fly,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.04296698412698419,0.004883535714285717,0.08171795238095239
fly,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.006090873015872966,-0.037879807539682515,0.02613233928571423
fly,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_optimized,50,0.013982996651316526,-0.012455751047357062,0.03955325913337704
fly,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,tuna_retrained,50,0.05181585870844169,0.01258237878545143,0.09087975936626055
fly,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_tuna_31k,50,0.027752098123846075,-0.007421634982645514,0.06107858266527302
fly,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,tuna_retrained,50,0.03783286205712516,0.003381670382153613,0.07230043738913777
fly,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,ipin_tuna_31k,50,0.013769101472529549,-0.025390789932632208,0.052251001601100064
fly,no_exact_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.02406376058459561,-0.0608957661696734,0.010930922524757136
fly,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.03774402162693763,-0.04659782422947677,0.12739286156265697
fly,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.13291161251012862,0.03174547893371976,0.24113213368917433
fly,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.06952390491031624,-0.04372816960270441,0.1858118109041691
fly,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,tuna_retrained,50,0.09516759088319099,-0.02276770255149138,0.21527433661271697
fly,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,0.03177988328337861,-0.11100095295787943,0.17564791397677962
fly,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.06338770759981238,-0.1691075435559847,0.04092735267762014
fly,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_optimized,50,0.03180952380952379,-0.009634920634920607,0.07523075396825399
fly,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,tuna_retrained,50,0.056412698412698414,-0.0148095238095238,0.11974603174603174
fly,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.07619047619047617,-0.00903174603174603,0.1571125
fly,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,tuna_retrained,50,0.024603174603174627,-0.033064880952380984,0.07977380952380944
fly,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.04438095238095238,-0.03928690476190473,0.12704761904761902
fly,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,50,0.019777777777777755,-0.04200277777777776,0.08645416666666664
fly,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.03064418240059072,-0.007884133592836339,0.07038190629042812
fly,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.07161271854424911,0.015087521514483764,0.12704126544283673
