row_index,tuna_selected_31k_seed20260803_score,tuna_selected_31k_seed20260817_score,tuna_selected_31k_seed20260831_score,tuna_selected_31k_score
4599,-3.409560441970825,-3.9268126487731934,-3.19602108001709,-3.5107980569203696
4600,-4.141150951385498,-5.296409606933594,-5.8231892585754395,-5.086916605631511
4601,-4.326159477233887,-4.560153961181641,-4.340869903564453,-4.409061113993327
4602,-4.271419525146484,-5.635926723480225,-4.981625556945801,-4.962990601857503
4603,-4.962655067443848,-4.710916519165039,-4.700504302978516,-4.791358629862468
4604,-2.709563970565796,-2.6387317180633545,-1.900005578994751,-2.4161004225413003
4605,-3.2787015438079834,-5.060096263885498,-4.370333194732666,-4.236377000808716
4606,-4.3991241455078125,-5.686429977416992,-4.206079959869385,-4.7638780275980634
4607,-2.907548189163208,-3.4064712524414062,-3.5754899978637695,-3.2965031464894614
4608,-3.443441152572632,-4.845407962799072,-4.692082405090332,-4.326977173487346
4609,-3.3754560947418213,-4.571479320526123,-4.2319254875183105,-4.059620300928752
4610,-2.114814281463623,-4.460331439971924,-1.88395094871521,-2.8196988900502524
4611,-4.934730052947998,-4.143797874450684,-4.159403324127197,-4.412643750508626
4612,-4.607347011566162,-6.528768539428711,-4.599173545837402,-5.245096365610759
4613,-2.4883065223693848,-3.231580972671509,-4.098939895629883,-3.2729424635569253
4614,-3.9511303901672363,-5.651679039001465,-6.102879047393799,-5.2352294921875
4615,-4.8028178215026855,-5.749818801879883,-6.477374076843262,-5.67667023340861
4616,-4.002509117126465,-5.496311187744141,-4.786121845245361,-4.761647383371989
4617,-4.443000793457031,-5.435500621795654,-3.7453296184539795,-4.541277011235555
4618,-2.0251855850219727,-3.6270387172698975,-3.043260335922241,-2.8984948794047036
4619,-4.224360942840576,-6.5036444664001465,-6.782367706298828,-5.836791038513184
4620,-3.0778369903564453,-5.318174839019775,-4.279056549072266,-4.225022792816162
4621,-3.4231457710266113,-5.277767181396484,-4.968541622161865,-4.556484858194987
4622,-3.116427183151245,-4.318180561065674,-2.8523945808410645,-3.4290007750193277
4623,-3.291372299194336,-4.281139373779297,-3.7895865440368652,-3.7873660723368325
4624,-3.2533726692199707,-3.846402168273926,-5.029107570648193,-4.04296080271403
4625,-2.4900009632110596,-3.000412702560425,-3.7613112926483154,-3.0839083194732666
4626,-4.5691609382629395,-5.240472793579102,-5.282985687255859,-5.0308731396993
4627,-5.631721496582031,-6.565574645996094,-6.352871894836426,-6.183389345804851
4628,-3.0121283531188965,-5.03884220123291,-3.2058491706848145,-3.7522732416788735
4629,-4.655533313751221,-6.589555740356445,-6.02412223815918,-5.756403764088948
4630,-2.1735613346099854,-4.893845558166504,-3.4202113151550293,-3.495872735977173
4631,-2.965822219848633,-4.520218849182129,-3.085740566253662,-3.5239272117614746
4632,-5.291373252868652,-7.322972774505615,-6.2116169929504395,-6.275321006774902
4633,-4.800754070281982,-6.3258538246154785,-5.614211082458496,-5.580272992451985
4634,-4.590976238250732,-5.64410924911499,-5.306069374084473,-5.1803849538167315
4635,-2.573859930038452,-4.121552467346191,-3.33665132522583,-3.3440212408701577
4636,-4.281041145324707,-6.873977184295654,-4.5853657722473145,-5.246794700622559
4637,-4.192297458648682,-5.748894691467285,-3.689964532852173,-4.543718894322713
4638,-3.8547792434692383,-5.259712219238281,-3.9902310371398926,-4.368240833282471
4639,-3.4616076946258545,-5.294598579406738,-4.909526348114014,-4.555244207382202
4640,-3.9493865966796875,-5.5475664138793945,-6.414446830749512,-5.303799947102864
4641,-3.4956061840057373,-5.178251266479492,-5.126252174377441,-4.600036541620891
4642,-3.871157169342041,-7.084001064300537,-5.361398220062256,-5.438852151234944
4643,-3.8962771892547607,-4.465933322906494,-5.271559238433838,-4.544589916865031
4644,-3.667738199234009,-5.615203380584717,-6.867530345916748,-5.383490641911824
4645,-3.8624346256256104,-6.730016231536865,-3.181788444519043,-4.591413100560506
4646,-2.378877639770508,-3.9816856384277344,-3.256869316101074,-3.205810864766439
4647,-2.8918166160583496,-5.071987152099609,-3.2658684253692627,-3.7432240645090737
4648,-3.666565179824829,-3.477978229522705,-4.75828218460083,-3.9676085313161216
4649,-2.2439627647399902,-2.7793898582458496,-2.248103618621826,-2.423818747202555
4650,-3.2253427505493164,-4.7945237159729,-2.5045416355133057,-3.508136034011841
4651,-3.7536890506744385,-4.176455497741699,-4.678384780883789,-4.2028431097666425
4652,-2.9183788299560547,-5.0555830001831055,-4.278626918792725,-4.084196249643962
4653,-1.7230085134506226,-3.738823413848877,-2.0158581733703613,-2.4925633668899536
4654,-3.353571653366089,-5.141329765319824,-5.893572807312012,-4.796158075332642
4655,-4.27949333190918,-3.714203119277954,-4.855233192443848,-4.282976547876994
4656,-5.464350700378418,-5.744410037994385,-5.148141860961914,-5.452300866444905
4657,-3.908761978149414,-5.972441673278809,-4.435047626495361,-4.772083759307861
4658,-5.853769779205322,-7.369494438171387,-5.654534339904785,-6.292599519093831
4659,-1.731860637664795,-3.4189281463623047,-3.0514657497406006,-2.7340848445892334
4660,-3.9219565391540527,-5.65900182723999,-4.949403762817383,-4.843454043070476
4661,-3.9202451705932617,-5.406739234924316,-4.805961608886719,-4.710982004801433
4662,-5.528819561004639,-8.091443061828613,-7.4800567626953125,-7.0334397951761884
4663,-4.386160373687744,-6.921072006225586,-7.625166893005371,-6.310799757639567
4664,-5.324876308441162,-4.6522698402404785,-5.118934631347656,-5.032026926676433
4665,-5.715565204620361,-6.349782466888428,-6.161200523376465,-6.075516064961751
4666,-5.184946537017822,-6.362032413482666,-6.462451457977295,-6.003143469492595
4667,-2.000776767730713,-2.962899923324585,-1.9068504571914673,-2.290175716082255
4668,-4.65560245513916,-6.597870826721191,-6.027215003967285,-5.760229428609212
4669,-4.391447067260742,-6.489870071411133,-5.03298282623291,-5.304766654968262
4670,-3.9131908416748047,-6.245348930358887,-4.285013198852539,-4.814517656962077
4671,-4.403415203094482,-5.016435623168945,-3.6875827312469482,-4.369144519170125
4672,-1.000677227973938,-2.846681833267212,-2.868955135345459,-2.238771398862203
4673,-3.070570468902588,-3.5338430404663086,-3.0735673904418945,-3.2259936332702637
4674,-3.156851291656494,-4.112539291381836,-2.4493300914764404,-3.2395735581715903
4675,-3.6033735275268555,-5.020063400268555,-4.938649654388428,-4.520695527394612
4676,-5.144252777099609,-4.101739883422852,-6.961390495300293,-5.402461051940918
4677,-2.9319944381713867,-4.414661407470703,-2.6666617393493652,-3.337772528330485
4678,-2.1849005222320557,-3.87921142578125,-3.094912528991699,-3.0530081590016684
4679,-4.659601211547852,-4.653934478759766,-4.275272369384766,-4.529602686564128
4680,-4.064852714538574,-4.636074542999268,-5.3253865242004395,-4.675437927246094
4681,-1.527287244796753,-1.520042896270752,-1.175553560256958,-1.4076279004414876
4682,-1.0287384986877441,-3.2849273681640625,-1.5981669425964355,-1.9706109364827473
4683,-3.316167116165161,-5.095074653625488,-4.740374565124512,-4.383872111638387
4684,-3.92392897605896,-3.714517831802368,-3.1602084636688232,-3.5995517571767173
4685,-1.4524391889572144,-3.2036447525024414,-2.703831195831299,-2.4533050457636514
4686,-2.3324031829833984,-3.1575660705566406,-1.358457326889038,-2.282808860143026
4687,-2.763791561126709,-5.150882720947266,-2.357835292816162,-3.4241698582967124
4688,-2.8083736896514893,-3.6340136528015137,-3.0902280807495117,-3.1775384744008384
4689,-2.3672804832458496,-3.8269200325012207,-3.5508575439453125,-3.2483526865641275
4690,-3.107882499694824,-3.6898019313812256,-2.8325178623199463,-3.2100674311319985
4691,-2.0641894340515137,-2.7704994678497314,-3.1243131160736084,-2.6530006726582847
4692,-2.4547839164733887,-3.179286003112793,-2.690735340118408,-2.7749350865681968
4693,-1.856217384338379,-1.4670467376708984,-1.2830826044082642,-1.5354489088058472
4694,-3.0741665363311768,-3.9806814193725586,-3.5701744556427,-3.5416741371154785
4695,-2.309857130050659,-2.3146908283233643,-2.891542434692383,-2.5053634643554688
4696,-3.7140257358551025,-3.9370105266571045,-3.971625328063965,-3.874220530192057
4697,-2.2606709003448486,-3.114339828491211,-1.0855791568756104,-2.15352996190389
4698,-0.503221333026886,-1.694574236869812,-0.4918212592601776,-0.8965389430522919
4699,-2.759338617324829,-3.2335634231567383,-3.734726905822754,-3.2425429821014404
4700,-2.2893075942993164,-2.7669179439544678,-1.7308297157287598,-2.2623517513275146
4701,-2.701118230819702,-3.7909865379333496,-3.2815639972686768,-3.2578895886739097
4702,-7.175206184387207,-8.015450477600098,-7.623629570007324,-7.604762077331543
4703,-1.797516942024231,-3.471038341522217,-0.920973002910614,-2.0631760954856873
4704,-5.018124580383301,-4.317148208618164,-5.3536224365234375,-4.896298408508301
4705,-2.454218864440918,-4.280302047729492,-3.4388792514801025,-3.3911333878835044
4706,-4.489500522613525,-4.207470893859863,-4.89225959777832,-4.529743671417236
4707,-4.373117923736572,-3.5889649391174316,-3.061523675918579,-3.6745355129241943
4708,-4.178554534912109,-4.172967433929443,-3.7528483867645264,-4.034790118535359
4709,-3.1945395469665527,-4.7576069831848145,-3.4244322776794434,-3.7921929359436035
4710,-1.0346695184707642,-2.406561851501465,-1.1573127508163452,-1.5328480402628581
4711,-2.7293143272399902,-2.9168848991394043,-1.8578990697860718,-2.5013660987218223
4712,-3.634901523590088,-4.350797653198242,-4.024862289428711,-4.003520488739014
4713,-4.217939853668213,-4.16722297668457,-3.5433027744293213,-3.9761552015940347
4714,-3.550682544708252,-4.9985432624816895,-1.3780490159988403,-3.3090916077295938
4715,-1.4835437536239624,-3.2391204833984375,-3.085669755935669,-2.6027779976526895
4716,-3.2032275199890137,-4.375717639923096,-3.0968923568725586,-3.558612505594889
4717,-1.9320130348205566,-3.6388509273529053,-3.566816806793213,-3.045893589655558
4718,-2.3625051975250244,-3.5337278842926025,-3.223820447921753,-3.04001784324646
4719,-1.6274577379226685,-1.871964454650879,-1.2157089710235596,-1.5717103878657024
4720,-4.511892318725586,-5.912824630737305,-3.506537675857544,-4.6437515417734785
4721,-1.988808512687683,-5.380986213684082,-4.758642673492432,-4.042812466621399
4722,-3.2154057025909424,-2.923351764678955,-4.062232494354248,-3.4003299872080484
4723,-2.945465564727783,-3.8903141021728516,-1.7491722106933594,-2.8616506258646646
4724,-2.2825005054473877,-2.0251355171203613,-3.0934250354766846,-2.467020352681478
4725,-3.55845308303833,-3.3930716514587402,-2.196239471435547,-3.0492547353108725
4726,-4.760371208190918,-5.260762691497803,-5.861440181732178,-5.294191360473633
4727,-1.7551904916763306,-2.2287135124206543,-1.452306866645813,-1.8120702902475994
4728,-1.7977315187454224,-3.7372066974639893,-2.4108541011810303,-2.6485974391301474
4729,-1.1675106287002563,-4.133022308349609,-2.0558550357818604,-2.452129324277242
4730,-5.40118408203125,-4.569320201873779,-4.323448181152344,-4.764650821685791
4731,-4.258847713470459,-5.525040149688721,-5.874241828918457,-5.219376564025879
4732,-3.9252820014953613,-3.337977409362793,-3.1290245056152344,-3.464094638824463
4733,-0.32026389241218567,-2.9315638542175293,-0.7661473155021667,-1.3393250207106273
4734,-1.7554413080215454,-2.434070348739624,-1.376884937286377,-1.8554655313491821
4735,-4.054922580718994,-5.491204261779785,-6.0838775634765625,-5.210001468658447
4736,-3.4745192527770996,-4.118568420410156,-4.090577602386475,-3.89455509185791
4737,-2.807568311691284,-3.7298362255096436,-4.457371711730957,-3.6649254163106284
4738,-3.7770142555236816,-4.982011795043945,-4.105199337005615,-4.288075129191081
4739,-0.27342522144317627,-2.4897446632385254,-1.1595326662063599,-1.3075675169626872
4740,-2.46708083152771,-3.33609938621521,-1.894286036491394,-2.5658220847447715
4741,-5.960178852081299,-6.939643859863281,-5.786202907562256,-6.228675206502278
4742,-3.1429436206817627,-4.856886863708496,-4.493507385253906,-4.164445956548055
4743,-4.868620872497559,-4.937878608703613,-5.790060043334961,-5.198853174845378
4744,-4.458175182342529,-4.682563781738281,-3.090712547302246,-4.0771505037943525
4745,-3.6150264739990234,-3.5468556880950928,-4.888418674468994,-4.016766945521037
4746,-2.453648328781128,-3.120248794555664,-2.256373643875122,-2.6100902557373047
4747,-1.1739892959594727,-3.314016819000244,-1.9272651672363281,-2.138423760732015
4748,-4.077873229980469,-3.4730281829833984,-3.6789040565490723,-3.7432684898376465
4749,-2.2438395023345947,-4.126454830169678,-2.479560375213623,-2.9499515692392984
4750,-2.3609724044799805,-1.9513285160064697,-2.4018044471740723,-2.2380351225535073
4751,-2.7257933616638184,-4.254557132720947,-3.4313247203826904,-3.4705584049224854
4752,-4.9197821617126465,-6.130476951599121,-6.585509777069092,-5.878589630126953
4753,-4.218479633331299,-4.561872482299805,-4.215679168701172,-4.332010428110759
4754,-4.869330883026123,-4.023758888244629,-4.284725189208984,-4.392604986826579
4755,-4.074705600738525,-5.409815788269043,-3.6721978187561035,-4.385573069254558
4756,-3.1184873580932617,-5.600622177124023,-5.8585662841796875,-4.859225273132324
4757,-2.3032724857330322,-4.771876811981201,-3.5503275394439697,-3.541825612386068
4758,-1.8257888555526733,-1.693108081817627,-1.4951516389846802,-1.6713495254516602
4759,-3.9301390647888184,-5.1254377365112305,-4.561190128326416,-4.538922309875488
4760,-2.68532133102417,-3.737245559692383,-2.7129666805267334,-3.0451778570810952
4761,-3.5988574028015137,-4.476153373718262,-2.5900776386260986,-3.5550294717152915
4762,-3.1269290447235107,-5.666118144989014,-4.498692989349365,-4.430580059687297
4763,-3.6747100353240967,-3.583791971206665,-0.4674529433250427,-2.5753183166186013
4764,-2.783468008041382,-2.7231664657592773,-3.465902805328369,-2.9908457597096763
4765,-3.42946720123291,-4.23895263671875,-4.444440841674805,-4.037620226542155
4766,-1.1507903337478638,-1.915282130241394,-2.739171028137207,-1.935081164042155
4767,-2.9258840084075928,-4.154625415802002,-3.0290420055389404,-3.369850476582845
4768,-5.366065979003906,-5.019242763519287,-4.270533561706543,-4.885280768076579
4769,-5.0695719718933105,-5.219961166381836,-2.7820770740509033,-4.357203404108684
4770,-2.1274538040161133,-3.310434341430664,-2.3605568408966064,-2.5994816621144614
4771,-3.948913335800171,-5.27797269821167,-3.544440507888794,-4.257108847300212
4772,-5.851693153381348,-6.439077377319336,-5.4673752784729,-5.919381936391194
4773,-4.373058795928955,-4.917788982391357,-6.274344444274902,-5.188397407531738
4774,-2.7847540378570557,-3.9853222370147705,-2.704371213912964,-3.158149162928263
4775,-3.820996046066284,-5.810802459716797,-4.655638217926025,-4.762478907903035
4776,-3.0048768520355225,-5.3162641525268555,-4.946266174316406,-4.422469059626262
4777,-3.6839210987091064,-4.612384796142578,-5.312249660491943,-4.536185185114543
4778,-3.1640913486480713,-3.8225271701812744,-3.349187135696411,-3.4452685515085855
4779,-6.146923065185547,-6.185111999511719,-5.376211643218994,-5.902748902638753
4780,-2.038849353790283,-2.388495683670044,-4.338925838470459,-2.9220902919769287
4781,-1.6863281726837158,-2.4314215183258057,-2.301722526550293,-2.139824072519938
4782,-5.329866886138916,-3.591820240020752,-2.694593667984009,-3.872093598047892
4783,-2.69616436958313,-4.789231777191162,-2.4550557136535645,-3.313483953475952
4784,-2.603959321975708,-3.9433388710021973,-3.2658257484436035,-3.2710413138071694
4785,-2.4626588821411133,-1.9947664737701416,-2.964871644973755,-2.4740990002950034
4786,-4.922926425933838,-3.5981287956237793,-4.623714923858643,-4.381590048472087
4787,-4.613391876220703,-5.911919593811035,-4.600585460662842,-5.04196564356486
4788,-3.0512866973876953,-4.158275604248047,-3.425290822982788,-3.5449510415395102
4789,-5.052942276000977,-6.648214340209961,-5.695618152618408,-5.798924922943115
4790,-3.8250949382781982,-4.392673969268799,-3.9067225456237793,-4.041497151056926
4791,-4.651846885681152,-5.892450332641602,-4.30696964263916,-4.950422286987305
4792,-1.9275867938995361,-2.350041627883911,-1.707077145576477,-1.9949018557866414
4793,-2.7550740242004395,-3.8579418659210205,-3.175156831741333,-3.262724240620931
4794,-3.9744679927825928,-5.854613304138184,-3.083707571029663,-4.3042629559834795
4795,-3.7472167015075684,-3.467541217803955,-2.7574691772460938,-3.324075698852539
4796,-2.7859551906585693,-4.126570701599121,-3.6811459064483643,-3.531223932902018
4797,-3.7926688194274902,-3.1926138401031494,-2.7971556186676025,-3.260812759399414
4798,-2.512118339538574,-4.794215202331543,-2.8128888607025146,-3.3730741341908774
4799,-3.9304897785186768,-5.335925102233887,-4.018902778625488,-4.428439219792684
4800,-3.888363838195801,-4.988237380981445,-3.220742702484131,-4.032447973887126
4801,-3.0216405391693115,-3.172480821609497,-2.9137206077575684,-3.035947322845459
4802,-2.1992857456207275,-4.463602542877197,-3.8893442153930664,-3.5174108346303306
4803,-4.201049327850342,-4.906705856323242,-3.0420665740966797,-4.049940586090088
4804,-3.084435224533081,-3.36781907081604,-2.5665371417999268,-3.006263812383016
4805,-3.2249248027801514,-5.113697528839111,-4.013822555541992,-4.117481629053752
4806,-2.6981658935546875,-4.710529804229736,-3.5777227878570557,-3.6621394952138266
4807,-3.5807583332061768,-5.5285725593566895,-4.523025035858154,-4.544118642807007
4808,-2.045612096786499,-3.0984456539154053,-2.4651622772216797,-2.536406675974528
4809,-3.165353536605835,-4.511042594909668,-3.1706368923187256,-3.6156776746114097
4810,-2.932465076446533,-6.40211820602417,-4.2311248779296875,-4.521902720133464
4811,-1.8985366821289062,-2.999051809310913,-2.109492301940918,-2.335693597793579
4812,-4.370673179626465,-4.054003715515137,-4.166012763977051,-4.196896553039551
4813,-2.204244613647461,-4.811634540557861,-4.339601516723633,-3.785160223642985
4814,-2.442845344543457,-3.4799535274505615,-2.7086918354034424,-2.877163569132487
4815,-2.3690185546875,-3.236560821533203,-2.233764171600342,-2.613114515940348
4816,-2.953890800476074,-4.842256546020508,-6.150619029998779,-4.648922125498454
4817,-3.779242515563965,-6.723667621612549,-5.040932655334473,-5.181280930836995
4818,-5.1887898445129395,-5.993234157562256,-4.336178779602051,-5.172734260559082
4819,-3.0961265563964844,-4.860026836395264,-2.573977470397949,-3.5100436210632324
4820,-4.263890266418457,-6.032543182373047,-3.3581924438476562,-4.551541964213054
4821,-4.441578388214111,-6.006855487823486,-3.5130584239959717,-4.6538307666778564
4822,-2.808628797531128,-3.3613481521606445,-4.671550273895264,-3.6138424078623452
4823,-3.089132308959961,-3.7249667644500732,-2.8085126876831055,-3.2075372536977134
4824,-3.2661209106445312,-3.4435901641845703,-2.522460699081421,-3.0773905913035073
4825,-2.476518154144287,-1.7238534688949585,-2.0404651165008545,-2.080278913180033
4826,-4.117166519165039,-4.907543659210205,-3.6390280723571777,-4.221246083577474
4827,-4.436744689941406,-4.5615410804748535,-3.830289602279663,-4.276191790898641
4828,-4.529772758483887,-3.352754592895508,-5.209408283233643,-4.363978544871013
4829,-0.34694457054138184,-1.6793174743652344,-0.0536428764462471,-0.6933016404509544
4830,-2.331380605697632,-4.202492713928223,-2.1555142402648926,-2.8964625199635825
4831,-3.1616287231445312,-5.295539855957031,-3.451469898223877,-3.96954615910848
4832,-2.5050556659698486,-3.963951826095581,-3.5787782669067383,-3.349261919657389
4833,-2.1807117462158203,-2.766697645187378,-2.273315668106079,-2.4069083531697593
4834,-3.2131760120391846,-3.9116640090942383,-4.796370983123779,-3.9737370014190674
4835,-6.248528003692627,-5.880242824554443,-5.934100151062012,-6.020956993103027
4836,-3.661500930786133,-3.413567304611206,-2.967297315597534,-3.3474551836649575
4837,-0.47196945548057556,-2.6815176010131836,-0.895794689655304,-1.3497605820496876
4838,-3.781374216079712,-3.797672986984253,-4.454961776733398,-4.011336326599121
4839,-1.484249234199524,-2.6077044010162354,-2.0101044178009033,-2.034019351005554
4840,-3.843427896499634,-6.458940029144287,-3.959667444229126,-4.754011789957683
4841,-2.2079787254333496,-2.045302391052246,-2.9890472888946533,-2.414109468460083
4842,-2.6284890174865723,-2.981255531311035,-3.234175682067871,-2.9479734102884927
4843,-4.587365627288818,-4.700119495391846,-5.571966171264648,-4.9531504313151045
4844,-3.6208391189575195,-3.779553174972534,-3.192711591720581,-3.5310346285502114
4845,-3.862042188644409,-5.434427738189697,-3.171945095062256,-4.156138340632121
4846,-2.6680545806884766,-3.999568462371826,-2.077132225036621,-2.9149184226989746
4847,-3.6627249717712402,-6.665265083312988,-4.129321575164795,-4.819103876749675
4848,-5.023578643798828,-3.8646433353424072,-3.362400770187378,-4.083540916442871
4849,-4.805232048034668,-5.407133102416992,-6.316458225250244,-5.509607791900635
4850,-4.9667510986328125,-5.86450719833374,-6.0522332191467285,-5.627830505371094
4851,-3.7763614654541016,-4.830378532409668,-4.257442951202393,-4.288060983022054
4852,-4.868239879608154,-4.445953369140625,-3.822343349456787,-4.3788455327351885
4853,-4.83900260925293,-5.663878917694092,-5.509552478790283,-5.337478001912435
4854,-5.162906646728516,-4.515059471130371,-5.199944019317627,-4.959303379058838
4855,-3.35280179977417,-4.656914234161377,-2.3973124027252197,-3.4690094788869223
4856,-4.4141764640808105,-6.161073684692383,-4.106703758239746,-4.8939846356709795
4857,0.6704474091529846,-0.9757674932479858,0.4840981662273407,0.05959269404411316
4858,-2.442830801010132,-4.441675662994385,-3.055410861968994,-3.3133057753245034
4859,-4.149187088012695,-6.757454872131348,-5.214786529541016,-5.3738094965616865
4860,-4.41132116317749,-5.421096324920654,-4.380033016204834,-4.737483501434326
4861,-0.684994637966156,-1.682505488395691,-1.1131727695465088,-1.1602242986361186
4862,-2.53452730178833,-3.4424936771392822,-2.835122585296631,-2.9373811880747476
4863,-5.063572406768799,-5.289600849151611,-5.898863315582275,-5.4173455238342285
4864,-3.8896567821502686,-3.648799419403076,-3.9185595512390137,-3.819005250930786
4865,-3.542882204055786,-4.363905906677246,-4.466956615447998,-4.124581575393677
4866,-4.778655052185059,-5.2178730964660645,-3.935147285461426,-4.64389181137085
4867,-1.6101115942001343,-3.7235331535339355,-2.516220808029175,-2.6166218519210815
4868,-5.318210601806641,-5.069509029388428,-5.249453067779541,-5.212390899658203
4869,-0.6280519366264343,-2.1116983890533447,-0.8133615851402283,-1.1843706369400024
4870,-0.3096019923686981,-1.443642258644104,-0.99217289686203,-0.9151390492916107
4871,-3.304326057434082,-5.305258750915527,-4.48293924331665,-4.364174683888753
4872,-5.307474136352539,-6.323465347290039,-6.308399677276611,-5.9797797203063965
4873,-1.7744581699371338,-3.1554534435272217,-1.981819987297058,-2.3039105335871377
4874,-4.473875999450684,-5.219155788421631,-5.027851104736328,-4.906960964202881
4875,-3.4715194702148438,-4.12221622467041,-4.146843910217285,-3.9135265350341797
4876,-3.9668238162994385,-5.587335109710693,-5.152172088623047,-4.90211033821106
4877,-1.934199333190918,-3.557924270629883,-4.315964221954346,-3.2693626085917153
4878,-3.426985025405884,-4.252835750579834,-4.425199031829834,-4.035006602605184
4879,-4.028008937835693,-5.164792537689209,-4.528944492340088,-4.573915322621663
4880,-1.2987016439437866,-2.8952462673187256,-1.847572684288025,-2.0138401985168457
4881,-3.3006808757781982,-3.111179828643799,-2.7921440601348877,-3.0680015881856284
4882,-1.080156922340393,-2.8091020584106445,-2.7240984439849854,-2.204452474912008
4883,-4.161113262176514,-5.423522472381592,-4.6534247398376465,-4.746020158131917
4884,-4.262977600097656,-5.273681640625,-5.977283477783203,-5.171314239501953
4885,-1.6856220960617065,-4.274646759033203,-1.6500242948532104,-2.53676438331604
4886,-2.8213181495666504,-4.113966464996338,-1.8473622798919678,-2.927548964818319
4887,-2.967909574508667,-5.213825225830078,-4.597808361053467,-4.25984772046407
4888,-2.1266226768493652,-3.921966314315796,-3.7880029678344727,-3.2788639863332114
4889,-4.98911714553833,-5.4574408531188965,-5.395149230957031,-5.280569076538086
4890,-5.091315269470215,-3.143064498901367,-3.4044559001922607,-3.8796118895212808
4891,-2.8046069145202637,-3.9417917728424072,-4.9846320152282715,-3.910343567530314
4892,-2.730585813522339,-4.9032063484191895,-4.147609710693359,-3.9271339575449624
4893,-3.4487085342407227,-4.301501274108887,-1.7774072885513306,-3.1758723656336465
4894,-4.906859874725342,-4.2124762535095215,-3.8439183235168457,-4.321084817250569
4895,-4.156213283538818,-1.5893688201904297,-2.994838237762451,-2.9134734471639
4896,-3.0397446155548096,-5.366299152374268,-3.6837656497955322,-4.02993647257487
4897,-6.446957111358643,-3.1221978664398193,-3.590114116668701,-4.386423031489055
4898,-6.3094072341918945,-6.084813117980957,-6.333383560180664,-6.242534637451172
4899,-5.412346839904785,-6.624945163726807,-5.056640148162842,-5.697977383931478
4900,-3.5104877948760986,-3.9825010299682617,-3.6939167976379395,-3.728968540827433
4901,-4.606610298156738,-3.145507574081421,-3.9145185947418213,-3.88887882232666
4902,-2.349975347518921,-2.5764036178588867,-2.623492479324341,-2.5166238149007163
4903,-4.3178911209106445,-6.322560787200928,-4.45326042175293,-5.031237443288167
4904,-5.386318683624268,-5.32664680480957,-4.7032318115234375,-5.138732433319092
4905,-4.310688495635986,-4.900385856628418,-5.87553596496582,-5.028870105743408
4906,-2.2695722579956055,-3.7888169288635254,-1.9797312021255493,-2.6793734629948935
4907,-2.404480218887329,-4.905312538146973,-4.188548564910889,-3.832780440648397
4908,-5.6286845207214355,-5.280235290527344,-3.2442104816436768,-4.717710097630818
4909,-3.8236753940582275,-4.000122547149658,-2.1457550525665283,-3.323184331258138
4910,-4.300537586212158,-4.89944314956665,-4.265900611877441,-4.488627115885417
4911,-5.097366809844971,-4.900947570800781,-5.170665740966797,-5.056326707204183
4912,-4.4144978523254395,-3.996371030807495,-3.84228515625,-4.0843846797943115
4913,-4.757892608642578,-5.039499282836914,-5.4851908683776855,-5.094194253285726
4914,-3.9470701217651367,-6.473753929138184,-2.0832889080047607,-4.16803765296936
4915,-3.4999828338623047,-6.153927326202393,-3.274942636489868,-4.3096175988515215
4916,-3.2312722206115723,-5.232698917388916,-4.291037559509277,-4.251669565836589
4917,-3.7912657260894775,-5.647768020629883,-4.406009674072266,-4.615014473597209
4918,-2.9784719944000244,-4.456552982330322,-3.906519651412964,-3.78051487604777
4919,-3.674292802810669,-5.628434658050537,-6.110469341278076,-5.137732267379761
4920,-2.8610475063323975,-4.881949424743652,-4.506947040557861,-4.083314657211304
4921,-3.012110471725464,-4.0477166175842285,-2.3866183757781982,-3.148815155029297
4922,0.16428999602794647,-3.387213706970215,-2.8461241722106934,-2.0230159610509872
4923,-4.186772346496582,-5.389553070068359,-4.81794548034668,-4.79809029897054
4924,-3.966263771057129,-6.270133018493652,-5.13090181350708,-5.122432867685954
4925,-4.3320817947387695,-3.1708223819732666,-4.840510845184326,-4.114471673965454
4926,-4.453412055969238,-4.335883617401123,-4.362965106964111,-4.384086926778157
4927,-3.65220046043396,-3.4777469635009766,-5.180278301239014,-4.103408575057983
4928,-3.4406847953796387,-5.182013988494873,-4.960582256317139,-4.52776034673055
4929,-4.3641252517700195,-5.980386257171631,-4.283894062042236,-4.876135190327962
4930,-3.329756259918213,-5.051603317260742,-2.733868360519409,-3.705075979232788
4931,-4.088789939880371,-4.008530139923096,-2.688045024871826,-3.595121701558431
4932,-3.5757389068603516,-4.587136268615723,-4.2219929695129395,-4.128289381663005
4933,-4.164422035217285,-4.20966911315918,-3.4556167125701904,-3.9432359536488852
4934,-2.5678422451019287,-2.712033271789551,-4.620676517486572,-3.3001840114593506
4935,-2.556236743927002,-2.536632776260376,-2.5222911834716797,-2.538386901219686
4936,-6.909262180328369,-6.405452251434326,-6.831283092498779,-6.715332508087158
4937,-4.333056926727295,-4.269617080688477,-3.3986902236938477,-4.000454743703206
4938,-5.086845397949219,-6.694169521331787,-5.329317092895508,-5.703444004058838
4939,-3.444406270980835,-4.152612686157227,-2.8375425338745117,-3.478187163670858
4940,-4.85995626449585,-4.506059646606445,-6.005286693572998,-5.123767534891765
4941,-4.160730361938477,-5.389786720275879,-4.114527225494385,-4.555014769236247
4942,-2.6231439113616943,-4.757357597351074,-3.303386926651001,-3.5612961451212564
